paper_id,title,doi,pmid,pmcid,year,journal,authors,source_database,discovery_route,discovery_query,review_seed_doi,is_review,full_text_available,processing_status,notes
P08c18c8b3fe1,An Expanded Synthetic Biology Toolkit for Gene Expression Control in Acetobacteraceae,10.1021/acssynbio.8b00168,30865830,,,,,europe_pmc_table_reference,review_reference,table extraction: CRISPR-Based Approaches for Gene Regulation in Non-Model Bacteria / TABLE 1,10.3389/fgeed.2022.892304,False,False,discovered,"From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Komagataeibacter hansenii, K. xylinus || From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Komagataeibacter hansenii, K. xylinus || From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Komagataeibacter hansenii, K. xylinus || From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Komagataeibacter hansenii, K. xylinus"
P0986dac37ed3,Tuning Gene Activity by Inducible and Targeted Regulation of Gene Expression in Minimal Bacterial Cells,10.1021/acssynbio.8b00028,29786424,,,,,europe_pmc_table_reference,review_reference,table extraction: CRISPR-Based Approaches for Gene Regulation in Non-Model Bacteria / TABLE 1,10.3389/fgeed.2022.892304,False,False,discovered,"From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Mycoplasma pneumoniae M. , M. || From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Mycoplasma pneumoniae M. , M. || From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Mycoplasma pneumoniae M. , M. || From table 'TABLE 1' (CRISPRi/a studies in non-model bacteria and their key characteristics.); organism_guess=Mycoplasma pneumoniae M. , M."
P09b92c908c11,A clinical trial to evaluate the safety and immunogenicity of the LEISH-F1  MPL-SE vaccine for use in the prevention of visceral leishmaniasis,10.1016/j.vaccine.2011.02.096,21414377,,,,,europe_pmc_table_reference,review_reference,table extraction: Leishmaniasis vaccine research: current status and new directions / Table 1.,10.1017/s0031182025101522,False,False,discovered,From table 'Table 1.' (Human vaccines used in Leishmania studiesTable 1 long description.); organism_guess=n/a || From table 'Table 1.' (Human vaccines used in Leishmania studiesTable 1 long description.); organism_guess=n/a || From table 'Table 1.' (Human vaccines used in Leishmania studiesTable 1 long description.); organism_guess=n/a || From table 'Table 1.' (Human vaccines used in Leishmania studiesTable 1 long description.); organism_guess=n/a
P0ac97fea292c,Bacteriocins of Lactic Acid Bacteria as Biotechnological Tools in Food and Pharmaceuticals: Current Applications and Future Prospects,10.1016/j.bcab.2020.101750,,,,,,europe_pmc_table_reference,review_reference,table extraction: Application and Research Prospects of CRISPR/Cas Gene Editing Technolo / Table 1,10.3390/microorganisms14040739,False,False,discovered,From table 'Table 1' (Probiotic Properties of Selected Lactic Acid Bacteria.); organism_guess=Lactococcus lactis Enterococcus faecium Lactiplantibacillus plantarum Lactobacillus sakei Pediococcus pentosaceus Lactobacillus reuteri || From table 'Table 1' (Probiotic Properties of Selected Lactic Acid Bacteria.); organism_guess=Lactococcus lactis Enterococcus faecium Lactiplantibacillus plantarum Lactobacillus sakei Pediococcus pentosaceus Lactobacillus reuteri || From table 'Table 1' (Probiotic Properties of Selected Lactic Acid Bacteria.); organism_guess=Lactococcus lactis Enterococcus faecium Lactiplantibacillus plantarum Lactobacillus sakei Pediococcus pentosaceus Lactobacillus reuteri || From table 'Table 1' (Probiotic Properties of Selected Lactic Acid Bacteria.); organism_guess=Lactococcus lactis Enterococcus faecium Lactiplantibacillus plantarum Lactobacillus sakei Pediococcus pentosaceus Lactobacillus reuteri
P0b3aecc6dd5f,"[untitled reference, doi=10.15376/biores.9.3.5114-5124]",10.15376/biores.9.3.5114-5124,,,,,AUTHOR UNKNOWN,europe_pmc_references,review_reference,references of P452d16b2c0c8 (Engineering microbes for direct fermentation of cellulose to bioethanol),10.1080/07388551.2018.1452891,False,False,discovered,
P0ba6900d79ba,,10.1101/2025.05.21.655304,,,,,,europe_pmc_table_reference,review_reference,table extraction: Genetic manipulation technologies for precise cellular control: a comp / TABLE 2,10.3389/fbioe.2026.1818170,False,False,discovered,"From table 'TABLE 2' (Comprehensive Scoring Breakdown for the Five Genetic Manipulation Technologies, ); organism_guess=n/a || From table 'TABLE 2' (Comprehensive Scoring Breakdown for the Five Genetic Manipulation Technologies, ); organism_guess=n/a || From table 'TABLE 2' (Comprehensive Scoring Breakdown for the Five Genetic Manipulation Technologies, ); organism_guess=n/a || From table 'TABLE 2' (Comprehensive Scoring Breakdown for the Five Genetic Manipulation Technologies, ); organism_guess=n/a"
P0bbb08c01d44,Synthetic biology approach for plant protection using dsRNA,10.1111/pbi.12904,29479789,,,,,europe_pmc_table_reference,review_reference,table extraction: Control Strategies of Plant Viruses Using Spray-Induced Gene Silencing / Table 1,10.5423/ppj.rw.10.2025.0148,False,False,discovered,From table 'Table 1' (Double-stranded RNA-based SIGS application for control against different genera ); organism_guess=n/a || From table 'Table 1' (Double-stranded RNA-based SIGS application for control against different genera ); organism_guess=n/a || From table 'Table 1' (Double-stranded RNA-based SIGS application for control against different genera ); organism_guess=n/a || From table 'Table 1' (Double-stranded RNA-based SIGS application for control against different genera ); organism_guess=n/a
P0bd1dd037c73,Bio-electrocatalytic reduction of CO2: Enrichment of homoacetogens and pH optimization towards enhancement of carboxylic acids biosynthesis,10.1016/j.jcou.2015.04.001,,,,,,europe_pmc_table_reference,review_reference,"table extraction: Microbial processes in geological carbon sequestration: Mechanisms, me / Table 6",10.1016/j.isci.2026.115792,False,False,discovered,From table 'Table 6' (Main microbial processes and their mechanisms involved in GCS); organism_guess=n/a || From table 'Table 6' (Main microbial processes and their mechanisms involved in GCS); organism_guess=n/a || From table 'Table 6' (Main microbial processes and their mechanisms involved in GCS); organism_guess=n/a || From table 'Table 6' (Main microbial processes and their mechanisms involved in GCS); organism_guess=n/a
P0bd3fb7b7587,Generation of Golden Goldfish Carassius auratus via Tyrosinase Gene Targeting by CRISPR/Cas9,10.1016/j.aquaculture.2024.740594,,,,,,europe_pmc_table_reference,review_reference,table extraction: Advances in Fish Gene Editing / Table 4,Pd914db8e3a16,False,False,discovered,From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=tyr || From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=tyr || From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=tyr || From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=tyr
P0bec2268554f,De novo engineering of Corynebacterium glutamicum for l -Proline Production,10.1021/acssynbio.0c00249,32627539,,,,,europe_pmc_table_reference,review_reference,table extraction: Recent advances of Cas12a applications in bacteria / Table 2,10.1007/s00253-021-11243-9,False,False,discovered,From table 'Table 2' (Overview of Cas12a applications for gene editing and regulation in bacteria); organism_guess=Corynebacterium glutamicum || From table 'Table 2' (Overview of Cas12a applications for gene editing and regulation in bacteria); organism_guess=Corynebacterium glutamicum || From table 'Table 2' (Overview of Cas12a applications for gene editing and regulation in bacteria); organism_guess=Corynebacterium glutamicum || From table 'Table 2' (Overview of Cas12a applications for gene editing and regulation in bacteria); organism_guess=Corynebacterium glutamicum
P0bf32bd8bf33,Interaction between styrofoam and microalgae Spirulina platensis in brackish water system,10.3390/toxics9030043,33652846,,,,,europe_pmc_table_reference,review_reference,table extraction: Plastic pollution and degradation pathways: A review on the treatment  / Table 4,10.1016/j.heliyon.2024.e28849,False,False,discovered,From table 'Table 4' (Previous research on the degradation of microplastic with microbes and microalga); organism_guess=Spirulina platensis || From table 'Table 4' (Previous research on the degradation of microplastic with microbes and microalga); organism_guess=Spirulina platensis || From table 'Table 4' (Previous research on the degradation of microplastic with microbes and microalga); organism_guess=Spirulina platensis || From table 'Table 4' (Previous research on the degradation of microplastic with microbes and microalga); organism_guess=Spirulina platensis
P0c084e0bdc96,asb5a/asb5b Double Knockout Affects Zebrafish Cardiac Contractile Function,10.3390/ijms242216364,38003559,,,,,europe_pmc_table_reference,review_reference,table extraction: Advances in Fish Gene Editing / Table 2,Pd914db8e3a16,False,False,discovered,From table 'Table 2' (Summary of Gene Editing Applications in Fish Functional Genomics and Evolutionar); organism_guess=asb5a/asb5b || From table 'Table 2' (Summary of Gene Editing Applications in Fish Functional Genomics and Evolutionar); organism_guess=asb5a/asb5b || From table 'Table 2' (Summary of Gene Editing Applications in Fish Functional Genomics and Evolutionar); organism_guess=asb5a/asb5b || From table 'Table 2' (Summary of Gene Editing Applications in Fish Functional Genomics and Evolutionar); organism_guess=asb5a/asb5b
P0c46e2be1c75,"[untitled reference, doi=10.1021/acscatal.3c02373]",10.1021/acscatal.3c02373,,,,,AUTHOR UNKNOWN,europe_pmc_references,review_reference,references of P7f459bcf1ec9 (Metabolic Engineering of Microbial Cell Factories for Sustainable Production of ),10.1021/acssynbio.6c00078,False,False,discovered,
P0c999ae29765,Efficient Resistance to Grass Carp Reovirus Infection in JAM-A Knockout Cells Using CRISPR/Cas9,10.1016/j.fsi.2018.02.039,29477498,,,,,europe_pmc_table_reference,review_reference,table extraction: Advances in Fish Gene Editing / Table 4,Pd914db8e3a16,False,False,discovered,From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=gcJAM-A irf3 tnf-α1 SOCS3 || From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=gcJAM-A irf3 tnf-α1 SOCS3 || From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=gcJAM-A irf3 tnf-α1 SOCS3 || From table 'Table 4' (Summary of Gene Editing Applications in Aquaculture Breeding and Ornamental Fish); organism_guess=gcJAM-A irf3 tnf-α1 SOCS3
P0ca0d3af41e9,Review of CO2 sequestration mechanism in saline aquifers,10.1016/j.ngib.2022.07.002,,,,,,europe_pmc_table_reference,review_reference,"table extraction: Microbial processes in geological carbon sequestration: Mechanisms, me / Table 1",10.1016/j.isci.2026.115792,False,False,discovered,From table 'Table 1' (Comparison of different types of GCS reservoirs); organism_guess=n/a || From table 'Table 1' (Comparison of different types of GCS reservoirs); organism_guess=n/a || From table 'Table 1' (Comparison of different types of GCS reservoirs); organism_guess=n/a || From table 'Table 1' (Comparison of different types of GCS reservoirs); organism_guess=n/a
P0d1dd889f1b6,"[untitled reference, doi=10.1016/j.rser.2012.02.050]",10.1016/j.rser.2012.02.050,,,,,AUTHOR UNKNOWN,europe_pmc_references,review_reference,references of P452d16b2c0c8 (Engineering microbes for direct fermentation of cellulose to bioethanol),10.1080/07388551.2018.1452891,False,False,discovered,
P0d560f9a09aa,Autoantibodies neutralizing type I IFNs are present in ~4% of uninfected individuals over 70 years old and account for ~20% of COVID-19 deaths,10.1126/sciimmunol.abl4340,34413139,,,,,europe_pmc_table_reference,review_reference,table extraction: Phage enabled precision drug delivery: dual function platforms for the / Table 1,10.3389/fmicb.2026.1812871,False,False,discovered,From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a || From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a || From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a || From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a || From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a || From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a || From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a || From table 'Table 1' (Bacteriophage types utilized in targeted cancer therapy.); organism_guess=n/a
